duplicateBy,fileName,casNumber,productName,dbId
casNumber,二苯基汞、Diphenylmercury、587-85-9.xml,587-85-9,二苯基汞,4259
casNumber,"二苯基甲烷-4,4'-二异氰酸酯、Diphenyl methene-4，4′ diisocyanate、101-68-8.xml",101-68-8,"二苯基甲烷-4,4'-二异氰酸酯",4260
casNumber,二苯基甲烷二异氰酸酯、methylenediphenyl diisocyanates 、26447-40-5.xml,26447-40-5,二苯基甲烷二异氰酸酯,4261
casNumber,二苯基胺氯胂、diphenylaminechloroarsine、578-94-9.xml,578-94-9,二苯基胺氯胂,4256
casNumber,二苯基镁、magnesium diphenyl、555-54-4.xml,555-54-4,二苯基镁,4263
casNumber,二苯甲基溴、Diphenylmethyl bromide、776-74-9.xml,776-74-9,二苯甲基溴,4264
casNumber,二苯甲烷、Diphenylmethane、101-81-5.xml,101-81-5,二苯甲烷,4265
casNumber,二苯胺、Diphenylamine、122-39-4.xml,122-39-4,二苯胺,4255
casNumber,二苯醚、Diphenyl ether、101-84-8.xml,101-84-8,二苯醚,4266
casNumber,五氟化氯、Chlorine pentafluoride、13637-63-3.xml,13637-63-3,五氟化氯,5362
casNumber,五氟化溴、Bromine pentafluoride、7789-30-2.xml,7789-30-2,五氟化溴,5364
casNumber,五氟化碘、Iodine pentafluoride、7783-66-6.xml,7783-66-6,五氟化碘,5360
casNumber,五氟化磷、phosphorus pentafluoride、7647-19-0.xml,7647-19-0,五氟化磷,5361
casNumber,五氟化铋、Bismuth pentafluoride、7787-62-4.xml,7787-62-4,五氟化铋,5359
casNumber,五氟化锑、Antimony pentafluoride、7783-70-2.xml,7783-70-2,五氟化锑,5363
casNumber,五氧化二氮、Nitrogen pentoxide、10102-03-1.xml,10102-03-1,五氧化二氮,5385
casNumber,五氧化二砷、arsenic oxide、1303-28-2.xml,1303-28-2,五氧化二砷,5389
casNumber,五氧化二碘、iodine pentoxide、12029-98-0.xml,12029-98-0,五氧化二碘,5386
casNumber,五氧化二磷、phosphorus pentoxide、1314-56-3.xml,1314-56-3,五氧化二磷,5388
casNumber,五氧化二钒、Vanadium pentoxide、1314-62-1.xml,1314-62-1,五氧化二钒,5387
casNumber,五氧化二锑、antimony pentoxide、1314-60-9.xml,1314-60-9,五氧化二锑,5390
casNumber,五氯丙烷、Pentachloropropane、16714-68-4.xml,16714-68-4,五氯丙烷,5371
productName,五氯乙烷、pentachloro ethane、76-01-7.xml,76-01-7,五氯乙烷,5380
casNumber,五氯化磷、phosphorus pentachloride、10026-13-8.xml,10026-13-8,五氯化磷,5373
casNumber,五氯化钼、molybdenum pentachloride、10241-05-1.xml,10241-05-1,五氯化钼,5374
casNumber,五氯化钽、tantalum pentachloride、7721-01-9.xml,7721-01-9,五氯化钽,5376
casNumber,五氯化铌、Niobium pentachloride、10026-12-7.xml,10026-12-7,五氯化铌,5375
casNumber,五氯化锑、antimony pentachloride、7647-18-9.xml,7647-18-9,五氯化锑,5377
casNumber,五氯硝基苯、Pentachloro nitrobenzene、82-68-8.xml,82-68-8,五氯硝基苯,5379
casNumber,五氯联苯、Pentachloro biphenyl、25429-29-2.xml,25429-29-2,五氯联苯,5378
casNumber,五氯苯、pentachlorobenzene、608-93-5.xml,608-93-5,五氯苯,5368
casNumber,五氯苯酚、Pentachlorophenol、87-86-5.xml,87-86-5,五氯苯酚,5369
casNumber,五氯苯酚苯基汞、mercury pheny pentachlorophenol、1142-64-9.xml,1142-64-9,五氯苯酚苯基汞,5370
casNumber,五氯酚钠、Sodium pentaehlorophenol、131-52-2.xml,131-52-2,五氯酚钠,5372
casNumber,"五氰金酸四钾、aurate(4-), pentakis(cyano-kappaC)-,potassium(1：4)、68133-87-9.xml",68133-87-9,五氰金酸四钾,5381
casNumber,五溴二苯醚、pentabromodiphenyl ethers、32534-81-9.xml,32534-81-9,五溴二苯醚,5383
casNumber,五溴化磷、phosphorus pentabromide、7789-69-7.xml,7789-69-7,五溴化磷,5384
casNumber,五甲基庚烷、pentamethyl heptane、30586-18-6.xml,30586-18-6,五甲基庚烷,5365
casNumber,五硫化二磷、phosphorus pentasulfide、1314-80-3.xml,1314-80-3,五硫化二磷,5366
casNumber,五硫化锑、Antimony pentasulfide、1315-04-4.xml,1315-04-4,五硫化锑,5367
casNumber,五羰基铁、Iron pentacarbonyl、13463-40-6.xml,13463-40-6,五羰基铁,5382
casNumber,亚氨基二亚苯、Carbazole、86-74-8.xml,86-74-8,亚氨基二亚苯,5532
casNumber,亚氯酸钙、 calcium chlorite、14674-72-7.xml,14674-72-7,亚氯酸钙,5548
casNumber,亚氯酸钠、sodium chlorite、7758-19-2.xml,7758-19-2,亚氯酸钠,5549
casNumber,亚油酸、linoleic acid、60-33-3.xml,60-33-3,亚油酸,5589
casNumber,亚砷酸钙、calcium arsenite、27152-57-4.xml,27152-57-4,亚砷酸钙,5551
casNumber,亚砷酸钠、sodium arsenite、7784-46-5.xml,7784-46-5,亚砷酸钠,5553
casNumber,亚砷酸钡、barium arsenite、125687-68-5.xml,125687-68-5,亚砷酸钡,5550
casNumber,亚砷酸钾、potassium arsenite、10124-50-2.xml,10124-50-2,亚砷酸钾,5552
casNumber,亚砷酸铁、ferric arsenite、63989-69-5.xml,63989-69-5,亚砷酸铁,5556
casNumber,亚砷酸铅、Lead arsenite、10031-13-7.xml,10031-13-7,亚砷酸铅,5554
casNumber,亚砷酸铜、copper arsenite、10290-12-7.xml,10290-12-7,亚砷酸铜,5557
casNumber,亚砷酸银、silver arsenite、7784-08-9.xml,7784-08-9,亚砷酸银,5559
casNumber,亚砷酸锌、Zinc arsenite、10326-24-6.xml,10326-24-6,亚砷酸锌,5558
casNumber,亚砷酸锶、Strontium arsenite、91724-16-2.xml,91724-16-2,亚砷酸锶,5555
casNumber,亚硒酸、 selenious acid 、7783-00-8.xml,7783-00-8,亚硒酸,5561
casNumber,亚硒酸氢钠、sodium biselenite、7782-82-3.xml,7782-82-3,亚硒酸氢钠,5568
casNumber,亚硒酸钙、calcium selenite、13780-18-2.xml,13780-18-2,亚硒酸钙,5563
casNumber,亚硒酸钠、Sodium selenite、10102-18-8.xml,10102-18-8,亚硒酸钠,5567
casNumber,亚硒酸钡、Barium selenite、13718-59-7.xml,13718-59-7,亚硒酸钡,5562
casNumber,亚硒酸钾、potassium selenite、10431-47-7.xml,10431-47-7,亚硒酸钾,5564
casNumber,亚硒酸铈、cerium selenite、15586-47-7.xml,15586-47-7,亚硒酸铈,5569
casNumber,亚硒酸铜、Cupric selenite、15168-20-4.xml,15168-20-4,亚硒酸铜,5570
casNumber,亚硒酸铝、aluminium selenite、20960-77-4.xml,20960-77-4,亚硒酸铝,5565
casNumber,亚硒酸银、silver selenite、28041-84-1.xml,28041-84-1,亚硒酸银,5571
casNumber,亚硒酸镁、magnesium selenite、15593-61-0.xml,15593-61-0,亚硒酸镁,5566
casNumber,亚硝基硫酸、nitrosylsulphuric acid、7782-78-7.xml,7782-78-7,亚硝基硫酸,5572
casNumber,亚硝酰氯、nitrosyl chloride、2696-92-6.xml,2696-92-6,亚硝酰氯,5588
casNumber,亚硝酸乙酯、ethy nitrite、109-95-5.xml,109-95-5,亚硝酸乙酯,5581
casNumber,亚硝酸异丁酯、isobutyl nitrite、542-56-3.xml,542-56-3,亚硝酸异丁酯,5583
casNumber,亚硝酸异丙酯、isopropyl nitrite、541-42-4.xml,541-42-4,亚硝酸异丙酯,5582
casNumber,亚硝酸异戊酯、isoamyl nitrite、110-46-3.xml,110-46-3,亚硝酸异戊酯,5584
casNumber,亚硝酸正丁酯、butyl nitrite、544-16-1.xml,544-16-1,亚硝酸正丁酯,5586
casNumber,亚硝酸正丙酯、n-propylnitrite、543-67-9.xml,543-67-9,亚硝酸正丙酯,5585
casNumber,亚硝酸正戊酯、Amyl nitrite、463-04-7.xml,463-04-7,亚硝酸正戊酯,5587
casNumber,亚硝酸甲酯、methyl nitrite、624-91-9.xml,624-91-9,亚硝酸甲酯,5576
casNumber,亚硝酸钙、calcium nitrite、13780-06-8.xml,13780-06-8,亚硝酸钙,5575
casNumber,亚硝酸钠、sodium nitrite、7632-00-0.xml,7632-00-0,亚硝酸钠,5578
casNumber,亚硝酸钡、Barium nitrite、13465-94-6.xml,13465-94-6,亚硝酸钡,5574
productName,亚硝酸钾、potassium nitrite、7758-09-9.xml,7758-09-9,亚硝酸钾,5577
casNumber,亚硝酸铵、Ammonium nitrite、13446-48-5.xml,13446-48-5,亚硝酸铵,5573
casNumber,亚硝酸锌铵、zinc ammonium nitrite、63885-01-8.xml,63885-01-8,亚硝酸锌铵,5580
casNumber,亚硝酸镍、Nickel nitrite、17861-62-0.xml,17861-62-0,亚硝酸镍,5579
casNumber,亚硫酸、sulfurous acid、7782-99-2.xml,7782-99-2,亚硫酸,5541
casNumber,亚硫酸氢钙、calcium hydrogensulphite、13780-03-5.xml,13780-03-5,亚硫酸氢钙,5543
casNumber,亚硫酸氢钠、sodium hydrogensulphite solution、7631-90-5.xml,7631-90-5,亚硫酸氢钠,5546
casNumber,亚硫酸氢钾、potassium hydrogen sulphite、7773-03-7.xml,7773-03-7,亚硫酸氢钾,5544
casNumber,亚硫酸氢铵、ammonium hydrogensulfite、10192-30-0.xml,10192-30-0,亚硫酸氢铵,5542
casNumber,亚硫酸氢锌、zinc hydrogen sulphite、15457-98-4.xml,15457-98-4,亚硫酸氢锌,5547
casNumber,亚硫酸氢镁、magnesiumdihydrogensulfit 、13774-25-9.xml,13774-25-9,亚硫酸氢镁,5545
casNumber,亚碲酸钠、Sodium tellurite、10102-20-2.xml,10102-20-2,亚碲酸钠,5534
casNumber,亚磷酸、phosphorous acid、13598-36-2.xml,13598-36-2,亚磷酸,5535
casNumber,亚磷酸三乙酯、Triethyl phosphite、122-52-1.xml,122-52-1,亚磷酸三乙酯,5540
casNumber,亚磷酸三甲酯、Trimethyl phosphite、121-45-9.xml,121-45-9,亚磷酸三甲酯,5539
casNumber,亚磷酸三苯酯、Triphenyl phosphite、101-02-0.xml,101-02-0,亚磷酸三苯酯,5538
casNumber,亚磷酸二丁酯、Dibutyl phosphite、1809-19-4.xml,1809-19-4,亚磷酸二丁酯,5536
productName,亚磷酸二氢铅、Lead phosphite，dibasic、12141-20-7.xml,12141-20-7,亚磷酸二氢铅,5537
casNumber,亚磷酸二氢铅、Lead phosphite，dibasic、1344-40-7.xml,1344-40-7,亚磷酸二氢铅,5537
casNumber,亚胺乙汞、Emmi powder、2597-93-5.xml,2597-93-5,亚胺乙汞,5533
casNumber,亚锑酐、Antimony trioxide、1327-33-9.xml,1327-33-9,亚锑酐,5560
casNumber,代森锰、Maneb、12427-38-2.xml,12427-38-2,代森锰,4140
casNumber,仲丁基苯、sec-butylbenzene、135-98-8.xml,135-98-8,仲丁基苯,5850
casNumber,仲丁胺、sec-butylamine、13952-84-6.xml,13952-84-6,仲丁胺,5849
casNumber,仲戊胺、sec-amylamine、625-30-9.xml,625-30-9,仲戊胺,5853
casNumber,仲高碘酸钠、sodium paraperiodate、13940-38-0.xml,13940-38-0,仲高碘酸钠,5852
casNumber,仲高碘酸钾、potassium paraperiodate、14691-87-3.xml,14691-87-3,仲高碘酸钾,5851
casNumber,偏砷酸、meta-arsenic acid、10102-53-1.xml,10102-53-1,偏砷酸,4970
casNumber,偏砷酸钠、sodium arsenate、15120-17-9.xml,15120-17-9,偏砷酸钠,4971
casNumber,偏硅酸钠、disodium metasilicate、6834-92-0.xml,6834-92-0,偏硅酸钠,4968
casNumber,偏磷酸、Metaphosphoric acid、37267-86-0.xml,37267-86-0,偏磷酸,4969
casNumber,偏钒酸钾、potassium metavanadate、13769-43-2.xml,13769-43-2,偏钒酸钾,4966
casNumber,偏钒酸铵、Ammonium metavanadate、7803-55-6.xml,7803-55-6,偏钒酸铵,4965
casNumber,"偶氮二甲酰胺、C,C'-azodi(formamide)、123-77-3.xml",123-77-3,偶氮二甲酰胺,4953
casNumber,全氟辛基磺酰氟、perfluorooctylsulfonyl fluoride、307-35-7.xml,307-35-7,全氟辛基磺酰氟,5042
casNumber,全氟辛基磺酸、perfluorooctane sulfonic acid、1763-23-1.xml,1763-23-1,全氟辛基磺酸,5036
casNumber,全氟辛基磺酸二乙醇铵、diethanolammoniumperfluorooctane sulfonate、70225-14-8.xml,70225-14-8,全氟辛基磺酸二乙醇铵,5039
casNumber,全氟辛基磺酸二癸二甲基铵、didecyldimethylammonium perfluorooctane sulfonate、251099-16-8.xml,251099-16-8,全氟辛基磺酸二癸二甲基铵,5038
casNumber,全氟辛基磺酸钾、potassium perfluorooctanesulfonate、2795-39-3.xml,2795-39-3,全氟辛基磺酸钾,5040
casNumber,全氟辛基磺酸铵、ammonium heptadecafluorooctanesulphonate、29081-56-9.xml,29081-56-9,全氟辛基磺酸铵,5037
casNumber,全氟辛基磺酸锂、lithium perfluorooctane sulfonate、29457-72-5.xml,29457-72-5,全氟辛基磺酸锂,5041
casNumber,全氯五环癸烷、perchlorodihomocubane、2385-85-5.xml,2385-85-5,全氯五环癸烷,5044
casNumber,全氯甲硫醇、Trichloromethylsulphenyl chloride、594-42-3.xml,594-42-3,全氯甲硫醇,5043
casNumber,八氟-2-丁烯、Octafiuorobut-2-ene、360-89-4.xml,360-89-4,八氟-2-丁烯,4026
casNumber,八氟丙烷、Octafluoropropane、76-19-7.xml,76-19-7,八氟丙烷,4027
casNumber,八氟异丁烯、Octafiuoroisobutylene、382-21-8.xml,382-21-8,八氟异丁烯,4029
casNumber,八氟环丁烷、Octafluorocyclobutane、115-25-3.xml,115-25-3,八氟环丁烷,4028
casNumber,八氯莰烯、Camphechlor、8001-35-2.xml,8001-35-2,八氯莰烯,4031
casNumber,八溴联苯、octabromobiphenyl、27858-07-7.xml,27858-07-7,八溴联苯,4032
casNumber,八甲基焦磷酰胺、Octamethyl pyrophosphoramine、152-16-9.xml,152-16-9,八甲基焦磷酰胺,4030
casNumber,六亚甲基二异氰酸酯、Hexamethylene diisocyanate、822-06-0.xml,822-06-0,六亚甲基二异氰酸酯,4833
casNumber,六亚甲基亚胺、hexamethyleneimine、111-49-9.xml,111-49-9,六亚甲基亚胺,4835
casNumber,六亚甲基四胺、hexamethylenetetramine、100-97-0.xml,100-97-0,六亚甲基四胺,4834
casNumber,"六氟-2,3-二氯-2-丁烯、Hexafluoro-2，3-dichloro-2-butylene、303-04-8.xml",303-04-8,"六氟-2,3-二氯-2-丁烯",4802
casNumber,六氟丙烯、hexafluoropropylene、116-15-4.xml,116-15-4,六氟丙烯,4805
casNumber,六氟丙酮、Hexafluoroacetone、684-16-2.xml,684-16-2,六氟丙酮,4803
casNumber,六氟丙酮水合物、hexafluoroacetone hydrate、13098-39-0.xml,13098-39-0,六氟丙酮水合物,4804
casNumber,六氟乙烷、Hexafluoroethane、76-16-4.xml,76-16-4,六氟乙烷,4815
casNumber,六氟化硒、Selenium hexafluoride、7783-79-1.xml,7783-79-1,六氟化硒,4813
casNumber,六氟化硫、sulfur hexafluoride、2551-62-4.xml,2551-62-4,六氟化硫,4812
casNumber,六氟化碲、Tellurium hexafiuoride、7783-80-4.xml,7783-80-4,六氟化碲,4811
casNumber,六氟化苯、Hexafluorobenzene、392-56-3.xml,392-56-3,六氟化苯,4810
casNumber,六氟化铀、Uranium hexafluoride、7783-81-5.xml,7783-81-5,六氟化铀,4814
casNumber,六氟合硅酸钡、barium hexafluorosilicate、17125-80-3.xml,17125-80-3,六氟合硅酸钡,4807
casNumber,六氟合硅酸锌、zinc hexafluorosilicate、16871-71-9.xml,16871-71-9,六氟合硅酸锌,4808
casNumber,"六氟合磷氢酸[无水]、hexafluorophosphoric acid,anhydrous、16940-81-1.xml",16940-81-1,六氟合磷氢酸[无水],4809
casNumber,六氟硅酸镁、Magnesium silicofluoride、16949-65-8.xml,16949-65-8,六氟硅酸镁,4806
casNumber,"六氢-3a,7a-二甲基-4,7-环氧异苯并呋喃-1,3-二酮、 3a,7a-dimethylhexahydro-4,7-epoxy-2-benzofuran-1,3-dione、56-25-7.xml",56-25-7,"六氢-3a,7a-二甲基-4,7-环氧异苯并呋喃-1,3-二酮",4825
casNumber,"六氯-1,3-丁二烯、hexachloro-1,3-butadiene、87-68-3.xml",87-68-3,"六氯-1,3-丁二烯",4819
casNumber,六氯丙酮、Hexachloroacetone、116-16-5.xml,116-16-5,六氯丙酮,4821
casNumber,六氯乙烷、hexachloroethane、67-72-1.xml,67-72-1,六氯乙烷,4824
casNumber,六氯氧化二苯、hexachlorophenyl ether、55720-99-5.xml,55720-99-5,六氯氧化二苯,4823
casNumber,六氯环戊二烯、Hexachlorocyclopentadiene、77-47-4.xml,77-47-4,六氯环戊二烯,4822
casNumber,六氯苯、hexachlorobenzene、118-74-1.xml,118-74-1,六氯苯,4820
casNumber,六溴二苯醚、hexabromodiphenyl ethers、36483-60-0.xml,36483-60-0,六溴二苯醚,4830
casNumber,六溴环十二烷、Hexabromocyclododecane、3194-55-6.xml,3194-55-6,六溴环十二烷,4831
casNumber,六溴联苯、Hexabromobiphenyl、36355-01-8.xml,36355-01-8,六溴联苯,4832
casNumber,六甲基二硅烷、Hexamethyl disilane、1450-14-2.xml,1450-14-2,六甲基二硅烷,4818
casNumber,六甲基二硅醚、hexamethyl disiloxane、107-46-0.xml,107-46-0,六甲基二硅醚,4817
casNumber,六甲基苯、Hexamethylbenzene、87-85-4.xml,87-85-4,六甲基苯,4816
casNumber,"六硝基-1,2-二苯乙烯、hexanitro-1,2-diphenylethylene、20062-22-0.xml",20062-22-0,"六硝基-1,2-二苯乙烯",4826
casNumber,六硝基二苯硫、Hexanitrodiphenyl sulfide、28930-30-5.xml,28930-30-5,六硝基二苯硫,4829
casNumber,六硝基二苯胺、hexanitrodiphenylamine、131-73-7.xml,131-73-7,六硝基二苯胺,4827
casNumber,六硝基二苯胺铵盐、dipicrylamine ammonium salt、2844-92-0.xml,2844-92-0,六硝基二苯胺铵盐,4828
casNumber,冬青油、Methyl salicylate、119-36-8.xml,119-36-8,冬青油,4208
casNumber,十二烷基三氯硅烷、Dodecyltrichlorosilane、4484-72-4.xml,4484-72-4,十二烷基三氯硅烷,5222
casNumber,十二烷基硫酸钠、Sodium lauryl sulfate、151-21-3.xml,151-21-3,十二烷基硫酸钠,5221
casNumber,十二烷基硫醇、dodecyl mercaptan、112-55-0.xml,112-55-0,十二烷基硫醇,5220
casNumber,十二烷基苯磺酸钠、Sodium dodecyl- benzenesuffonate、25155-30-0.xml,25155-30-0,十二烷基苯磺酸钠,5219
casNumber,十二烷酰氯、Lauroyl chloride、112-16-3.xml,112-16-3,十二烷酰氯,5223
casNumber,十八烯、1-Octadecane、112-88-9.xml,112-88-9,十八烯,5218
casNumber,十八烷、Octadecane、593-45-3.xml,593-45-3,十八烷,5215
casNumber,十八烷基三氯硅烷、Octadecyl trichlorosilane、112-04-9.xml,112-04-9,十八烷基三氯硅烷,5216
casNumber,十八烷酰氯、Stearoyl chloride、112-76-5.xml,112-76-5,十八烷酰氯,5217
casNumber,十六烷基三氯硅烷、Hexadecyl trichlorosilane、5894-60-0.xml,5894-60-0,十六烷基三氯硅烷,5224
casNumber,十六烷酰氯、hexadecanoyl chloride、112-67-4.xml,112-67-4,十六烷酰氯,5225
casNumber,十四烷酰氯、tetradecanoyl chloride、112-64-1.xml,112-64-1,十四烷酰氯,5227
casNumber,十氢化萘、decahydronaphthalene、91-17-8.xml,91-17-8,十氢化萘,5226
casNumber,十氯酮、chlordecone、143-50-0.xml,143-50-0,十氯酮,5214
casNumber,十溴联苯、decabromobiphenyl、13654-09-6.xml,13654-09-6,十溴联苯,5228
casNumber,"单过氧马来酸叔丁酯[含量≤52%,含A型稀释剂≥48%]、tert-butyl monoperoxymaleate (not more than 52%, and diluent type A not less than 48%)、1931-62-0.xml",1931-62-0,"单过氧马来酸叔丁酯[含量≤52%,含A型稀释剂≥48%]",4141
casNumber,原丙酸三乙酯、Triethyl orthopropionate、115-80-0.xml,115-80-0,原丙酸三乙酯,5792
casNumber,原乙酸三甲酯、trimethylorthoacetate、1445-45-0.xml,1445-45-0,原乙酸三甲酯,5795
casNumber,原甲酸三乙酯、ethylorthoformate、122-51-0.xml,122-51-0,原甲酸三乙酯,5794
casNumber,原甲酸三甲酯、methyl orthoformate、149-73-5.xml,149-73-5,原甲酸三甲酯,5793
casNumber,双(1-甲基乙基)氟磷酸酯、bis(1-methylethyl)phosphorofluoridatediisopropyl fluorophosphate、55-91-4.xml,55-91-4,双(1-甲基乙基)氟磷酸酯,5255
casNumber,双(2-氯乙基)甲胺、Bis-(2-chloroethyl)methylamine、51-75-2.xml,51-75-2,双(2-氯乙基)甲胺,5256
casNumber,"双(N,N-二甲基甲硫酰)二硫化物、Tetramethylthiuram disulfide、137-26-8.xml",137-26-8,"双(N,N-二甲基甲硫酰)二硫化物",5257
casNumber,双(二甲胺基)磷酰氟[含量＞2%]、tetramethylphosphorodiamidic fluoride(more than 2%)、115-26-4.xml,115-26-4,双(二甲胺基)磷酰氟[含量＞2%],5258
casNumber,双戊烯、dipentene、138-86-3.xml,138-86-3,双戊烯,5261
casNumber,"双过氧化十二烷二酸[含量≤42%,含硫酸钠≥56%]、diperoxy dodecane diacid (not more than 42%, and sodium sulfate not less than 56%)、66280-55-5.xml",66280-55-5,"双过氧化十二烷二酸[含量≤42%,含硫酸钠≥56%]",5260
casNumber,"双过氧化壬二酸[含量≤27%,惰性固体含量≥73%]、diperoxyazelaic acid (not more than 27%, and inert solid not less than 73%)、1941-79-3.xml",1941-79-3,"双过氧化壬二酸[含量≤27%,惰性固体含量≥73%]",5259
casNumber,"发烟硝酸、nitric acid,fuming、52583-42-3.xml",52583-42-3,发烟硝酸,4406
casNumber,叔丁基三氯硅烷、tert-Butyltrichlorosilane、18171-74-9.xml,18171-74-9,叔丁基三氯硅烷,5244
casNumber,叔丁基环己烷、tert-butylcyclohexane、3178-22-1.xml,3178-22-1,叔丁基环己烷,5242
casNumber,叔丁基硫醇、tert-butyl mercaptan、75-66-1.xml,75-66-1,叔丁基硫醇,5243
casNumber,叔丁基苯、tert-Butylbenzene、98-06-6.xml,98-06-6,叔丁基苯,5236
casNumber,叔丁基过氧-2-乙基己碳酸酯[含量≤100%]、tert-butyl peroxy-2-ethylhexylcarbonate (not more than 100%)、34443-12-4.xml,34443-12-4,叔丁基过氧-2-乙基己碳酸酯[含量≤100%],5239
casNumber,"叔丁基过氧-2-乙基己酸酯[32%＜含量≤52%,含B型稀释剂≥48%]、tert-butyl peroxy-2-ethylhexanoate (more than 32% but not more than 52%, and diluent type B not less than 48%)、3006-82-4.xml",3006-82-4,"叔丁基过氧-2-乙基己酸酯[32%＜含量≤52%,含B型稀释剂≥48%]",5238
